Project ID;Naam;Omschrijving;Opmerking;Rubrieken;Eerste publicatiedatum;Laatste publicatiedatum;Gemuteerd op;Plan;Referentienummer;Aanbestedingsdatum;Verwachte gunningsdatum;Startdatum;Opleverdatum;Bouwfase;Raming;Ramingbedrag;Duurzame eigenschappen;Sloopwerk uitgevoerd;Reden stoppen project;Reden vertraging project;Adres;Toevoeging huisnummer;Postcode;Wijk/buurt;Plaats;Provincie;Land;Externe link;Bouwtype;Aantal bouwlagen van;Aantal bouwlagen t/m;Oppervlakte;Inhoud;BAG Pand ID;BAG Verblijfsobject ID;Organisatie - Organisatie ID;Organisatie - Naam;Organisatie - Website;Organisatie - LinkedIn;Organisatie - Twitter;Organisatie - Kvk-nummer;Organisatie - Vestigingsnummer;Organisatie - Telefoon;Organisatie - Fax;Organisatie - E-mail;Organisatie - Rol;Organisatie - Adresregel 1;Organisatie - Nummer;Organisatie - Adresregel 2;Organisatie - Postcode;Organisatie - Plaats;Organisatie - Postadres Adresregel 1;Organisatie - Postadres Nummer;Organisatie - Postadres Adresregel 2;Organisatie - Postadres Postcode;Organisatie - Postadres Plaats;Organisatie - Contact achternaam;Organisatie - Contact tussenvoegsel;Organisatie - Contact voornaam;Organisatie - Contact initialen;Organisatie - Contact functie;Organisatie - Contact geslacht;Organisatie - Werken Enkelvoudig onderhands;Organisatie - Werken Meervoudig onderhands;Organisatie - Werken Nationale aan-bestedings-procedures;Organisatie - Werken Europese aan-bestedings-procedures;Organisatie - Leveringen Enkelvoudig onderhands;Organisatie - Leveringen Meervoudig onderhands;Organisatie - Leveringen Nationale aan-bestedings-procedures;Organisatie - Leveringen Europese aan-bestedings-procedures;Organisatie - Diensten Enkelvoudig onderhands;Organisatie - Diensten Meervoudig onderhands;Organisatie - Diensten Nationale aan-bestedings-procedures;Organisatie - Diensten Europese aan-bestedings-procedures;Organisatie - Minimaal aantal uit te nodigen leveranciers Enkelvoudig onderhands;Organisatie - Minimaal aantal uit te nodigen leveranciers Meervoudig onderhands;Organisatie - Minimaal aantal uit te nodigen leveranciers Nationale aan-bestedings-procedures;Organisatie - Minimaal aantal uit te nodigen leveranciers Europese aan-bestedings-procedures;Organisatie - Opmerking;Taak - Vervaldatum;Taak - Prioriteit;Taak - Onderwerp;Taak - Omschrijving;Taak - Voltooid;Taak - Eigenaar;Gebouwcode;Bouwmethode;Soort woningen;Aantal woningen;Type woning;Type dak
541912;Woningen;Bouwen 29 koopwoningen  (15 eengezinswoningen / 10 twee-onder-een-kapwoningen / 4 vrijstaande woningen) aan de Zuidwlastraat / Noordwalstraat in het project 'De Gest' op het terrein vml. Camping de Gest. Verkoop is september 2023 gestart.;;Wonen;10-11-2021;9-11-2023;9-11-2023;De Gest;;;;11-3-2024;11-7-2025;Gegund;5.000.000 - 9.999.999;6.000.000;LED;Nee;;;Noordwalstraat 1;;1779 XV;;Den Oever;Noord-Holland;Nederland;;;3;;4500;;1911010000588505;1911100000560099;76937;Kuin Vastgoedontwikkeling;www.kuinbv.nl;www.linkedin.com/company/kuin-vastgoedontwikkeling-b.v./;twitter.com/kuinbv;36046148;000016260147;0228-531119;;vastgoed@kuinbv.nl;Projectontwikkelaar;De Tocht;5;;1611 HT;BOVENKARSPEL;;;;;;Kuin;;Peter;P.;;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
541912;Woningen;Bouwen 29 koopwoningen  (15 eengezinswoningen / 10 twee-onder-een-kapwoningen / 4 vrijstaande woningen) aan de Zuidwlastraat / Noordwalstraat in het project 'De Gest' op het terrein vml. Camping de Gest. Verkoop is september 2023 gestart.;;Wonen;10-11-2021;9-11-2023;9-11-2023;De Gest;;;;11-3-2024;11-7-2025;Gegund;5.000.000 - 9.999.999;6.000.000;LED;Nee;;;Noordwalstraat 1;;1779 XV;;Den Oever;Noord-Holland;Nederland;;;3;;4500;;1911010000588505;1911100000560099;99760;Studio DWP voorheen De Wolff & Partners;www.dewolffenpartners.nl;geen linkedin;geen twittter;36035397;000018743021;0228-565090;;info@dewolffenpartners.nl ;Architect;Nijverheidsweg;1a;;1613 DZ;Grootebroek;;;;;;Zwagemaker;;Roy;R.;Architect;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
541912;Woningen;Bouwen 29 koopwoningen  (15 eengezinswoningen / 10 twee-onder-een-kapwoningen / 4 vrijstaande woningen) aan de Zuidwlastraat / Noordwalstraat in het project 'De Gest' op het terrein vml. Camping de Gest. Verkoop is september 2023 gestart.;;Wonen;10-11-2021;9-11-2023;9-11-2023;De Gest;;;;11-3-2024;11-7-2025;Gegund;5.000.000 - 9.999.999;6.000.000;LED;Nee;;;Noordwalstraat 1;;1779 XV;;Den Oever;Noord-Holland;Nederland;;;3;;4500;;1911010000588505;1911100000560099;3211;Aannemingsbedrijf Kuin;www.kuinbv.nl;www.linkedin.com/in/kuin-bouwbedrijf-4086b3a2/;twitter.com/kuinbv;36008595;000020298501;0228-511313;;info@kuinbv.nl;Hoofdaannemer;De Tocht;5;;1611 HT;Bovenkarspel;;;;;;Dekker;;Edwin;E.;Hoofd Werkvoorbereider;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
541912;Woningen;Bouwen 29 koopwoningen  (15 eengezinswoningen / 10 twee-onder-een-kapwoningen / 4 vrijstaande woningen) aan de Zuidwlastraat / Noordwalstraat in het project 'De Gest' op het terrein vml. Camping de Gest. Verkoop is september 2023 gestart.;;Wonen;10-11-2021;9-11-2023;9-11-2023;De Gest;;;;11-3-2024;11-7-2025;Gegund;5.000.000 - 9.999.999;6.000.000;LED;Nee;;;Noordwalstraat 1;;1779 XV;;Den Oever;Noord-Holland;Nederland;;;3;;4500;;1911010000588505;1911100000560099;643;Bouwadvies WFO ;www.adviesburowfo.nl;;;36010482;000019843607;0228-583576;;info@adviesburowfo.nl;Constructeur;Nijverheidsweg;9;;1693 AM;Wervershoof;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
541912;Woningen;Bouwen 29 koopwoningen  (15 eengezinswoningen / 10 twee-onder-een-kapwoningen / 4 vrijstaande woningen) aan de Zuidwlastraat / Noordwalstraat in het project 'De Gest' op het terrein vml. Camping de Gest. Verkoop is september 2023 gestart.;;Wonen;10-11-2021;9-11-2023;9-11-2023;De Gest;;;;11-3-2024;11-7-2025;Gegund;5.000.000 - 9.999.999;6.000.000;LED;Nee;;;Noordwalstraat 1;;1779 XV;;Den Oever;Noord-Holland;Nederland;;;3;;4500;;1911010000588505;1911100000560099;87455;Van Lierop Adviesgroep;;;;37090290;000016020669;0223-521234;;;Makelaar;Wijdenes Spaansweg;55;;1764 GK;BREEZAND;Postbus;308;;1764 ZG;BREEZAND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
541912;Woningen;Bouwen 29 koopwoningen  (15 eengezinswoningen / 10 twee-onder-een-kapwoningen / 4 vrijstaande woningen) aan de Zuidwlastraat / Noordwalstraat in het project 'De Gest' op het terrein vml. Camping de Gest. Verkoop is september 2023 gestart.;;Wonen;10-11-2021;9-11-2023;9-11-2023;De Gest;;;;11-3-2024;11-7-2025;Gegund;5.000.000 - 9.999.999;6.000.000;LED;Nee;;;Noordwalstraat 1;;1779 XV;;Den Oever;Noord-Holland;Nederland;;;3;;4500;;1911010000588505;1911100000560099;19807;Van de Giesen Makelaars, Kantoor Waarland;www.vandegiesen.nl;;;37074279;000009354492;0226-422807;;info@vandegiesen.nl;Makelaar;Smeetsweg;6a;;1738 DK;WAARLAND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
541912;Woningen;Bouwen 29 koopwoningen  (15 eengezinswoningen / 10 twee-onder-een-kapwoningen / 4 vrijstaande woningen) aan de Zuidwlastraat / Noordwalstraat in het project 'De Gest' op het terrein vml. Camping de Gest. Verkoop is september 2023 gestart.;;Wonen;10-11-2021;9-11-2023;9-11-2023;De Gest;;;;11-3-2024;11-7-2025;Gegund;5.000.000 - 9.999.999;6.000.000;LED;Nee;;;Noordwalstraat 1;;1779 XV;;Den Oever;Noord-Holland;Nederland;;;3;;4500;;1911010000588505;1911100000560099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eengezinswoningen;Nieuwbouw;Koopwoningen;25;Grondgebonden;Hellend
541912;Woningen;Bouwen 29 koopwoningen  (15 eengezinswoningen / 10 twee-onder-een-kapwoningen / 4 vrijstaande woningen) aan de Zuidwlastraat / Noordwalstraat in het project 'De Gest' op het terrein vml. Camping de Gest. Verkoop is september 2023 gestart.;;Wonen;10-11-2021;9-11-2023;9-11-2023;De Gest;;;;11-3-2024;11-7-2025;Gegund;5.000.000 - 9.999.999;6.000.000;LED;Nee;;;Noordwalstraat 1;;1779 XV;;Den Oever;Noord-Holland;Nederland;;;3;;4500;;1911010000588505;1911100000560099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vrijstaande woning / villa's;Nieuwbouw;Koopwoningen;4;Grondgebonden;Hellend
556117;Supermarkt;Bouwen Plus supermarkt / aanleggen 100 parkeerplaatsen aan de Molendijk. Zie project ID: 556118 voor woningen op de huidige locatie van de supermarkt.;;Winkels en parkeren, Grond-, Weg-, en Waterbouw en energie;9-11-2023;9-11-2023;9-11-2023;;;;;7-6-2024;27-6-2025;Ontwerp;2.000.000 - 4.999.999;2.000.000;;Nee;;;Molendijk ;;3466;;Waarder;Zuid-Holland;Nederland;;;2;;2000;;;;275735;Dunavast B.V.;www.dunavast.nl;www.linkedin.com/company/dunavast/;;30226220;000019652607;088-2555770;;info@dunavast.nl;Projectontwikkelaar;Hoge Rijndijk;306;A;2314 AM;Leiden;;;;;;Verdoold ;;Aart Jan ;A.;Directeur;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
556117;Supermarkt;Bouwen Plus supermarkt / aanleggen 100 parkeerplaatsen aan de Molendijk. Zie project ID: 556118 voor woningen op de huidige locatie van de supermarkt.;;Winkels en parkeren, Grond-, Weg-, en Waterbouw en energie;9-11-2023;9-11-2023;9-11-2023;;;;;7-6-2024;27-6-2025;Ontwerp;2.000.000 - 4.999.999;2.000.000;;Nee;;;Molendijk ;;3466;;Waarder;Zuid-Holland;Nederland;;;2;;2000;;;;797;Ben Kraan Architecten BNA;www.benkraan.nl;https://www.linkedin.com/company/ben-kraan-architecten-bna/;;28086477;000014499061;0172-619211;;bureau@benkraanarchitecten.nl;Architect;Prins Hendrikstraat;16;;2411 CT;Bodegraven;;;;;;Vermaas;;Klaas;K.;Architect;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
556117;Supermarkt;Bouwen Plus supermarkt / aanleggen 100 parkeerplaatsen aan de Molendijk. Zie project ID: 556118 voor woningen op de huidige locatie van de supermarkt.;;Winkels en parkeren, Grond-, Weg-, en Waterbouw en energie;9-11-2023;9-11-2023;9-11-2023;;;;;7-6-2024;27-6-2025;Ontwerp;2.000.000 - 4.999.999;2.000.000;;Nee;;;Molendijk ;;3466;;Waarder;Zuid-Holland;Nederland;;;2;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;supermarkten;Nieuwbouw;;;;
556117;Supermarkt;Bouwen Plus supermarkt / aanleggen 100 parkeerplaatsen aan de Molendijk. Zie project ID: 556118 voor woningen op de huidige locatie van de supermarkt.;;Winkels en parkeren, Grond-, Weg-, en Waterbouw en energie;9-11-2023;9-11-2023;9-11-2023;;;;;7-6-2024;27-6-2025;Ontwerp;2.000.000 - 4.999.999;2.000.000;;Nee;;;Molendijk ;;3466;;Waarder;Zuid-Holland;Nederland;;;2;;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;parkeerterreinen;Aanleggen;;100;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;1101;Team 4 Architecten B.V;www.team4.nl;www.linkedin.com/company/team-4-architecten;twitter.com/Team4_Arch;02032832;000016709969;050-3144555;;team4@team4.nl;Architect;Eelkemastraat;185;;9723 ZW;Groningen;Postbus;678;;9700 AR;Groningen;Wage;;Gert;G.;Projectleider;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;23684;Ingenieursgroep Emmen BV;www.ig-emmen.nl;;;04041210;000017285984;0591-687777;;info@ig-emmen.nl;Constructeur;Hooggoorns;48;;7812 AM;EMMEN;Postbus;2067;;7801 CB;EMMEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;272;Nijhuis Bouw B.V;www.nijhuis.nl;www.linkedin.com/company/nijhuis-bouw-bv;twitter.com/Nijhuis_Bouw;06046976;000018670342;0548-535445;;rijssen@nijhuis.nl;Hoofdaannemer;Molendijk Noord;92a;;7461 JE;Rijssen;;;;;;Savelkoel;;Ronald;R.;Project Manager;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;277402;Veldboom Vastgoed;veldboomvastgoed.nl;;;;;0859-023890;;info@veldboom.nl;Projectontwikkelaar;Louis Armstrongweg;100;;1311 RL;Almere;;;;;;Kregmeier;;Mike;M.;;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;11528;Hoppenbrouwers Techniek Almelo (voorheen Löwik );https://www.hoppenbrouwerstechniek.nl;;;18034290;000048123803;0546-488888;;almelo@hoppenbrouwers.nl;E-Installateur;Bleskolksingel;5;;7602 PE;ALMELO;;;;;;Marsman;;Raymond;R.;Projectleider;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;11528;Hoppenbrouwers Techniek Almelo (voorheen Löwik );https://www.hoppenbrouwerstechniek.nl;;;18034290;000048123803;0546-488888;;almelo@hoppenbrouwers.nl;S-Installateur;Bleskolksingel;5;;7602 PE;ALMELO;;;;;;Marsman;;Raymond;R.;Projectleider;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;11528;Hoppenbrouwers Techniek Almelo (voorheen Löwik );https://www.hoppenbrouwerstechniek.nl;;;18034290;000048123803;0546-488888;;almelo@hoppenbrouwers.nl;W-Installateur;Bleskolksingel;5;;7602 PE;ALMELO;;;;;;Marsman;;Raymond;R.;Projectleider;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;196176;Munnik Brandadvies;www.brandadviesbureau.nl;;;62290061;000031309089;0598-395979;;info@munnikbrandadvies.nl;Adviseur;Gebr. Wrightlaan;2a;;9615 TN;Kolham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;198090;Ingenieursbureau Spreen;www.bureauspreen.nl;www.linkedin.com/company/ingenieursbureau-spreen;;04085398;000011087595;050-4090290;;info@bureauspreen.nl;Adviseur;Langakkers;28;;9469 RA;Schipborg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;278487;Teken- en Adviesbureau Gert Post;http://www.gertpost.nl/;;;04081254;000015418766;06-29015845;;info@gertpost.nl;Adviseur;Valkruid;10;;7891 WG;Klazienaveen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;217159;Infra Plus B.V.;www.infraplus.nl;;;08118585;000018176496;0341-701135;;info@infra-plus.nl;Adviseur;Midden Engweg;21;;3882 TS;PUTTEN;Midden Engweg;21;;3882 TS;PUTTEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BBO-key account;;;;;;;;;;;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Frans;;;;;;;;;;;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Frans;;;;;;;;;;;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Frans;;;;;;;;;;;;
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gestapelde bouw/flats;Nieuwbouw;Huurwoningen;220;Appartement;Vlak
503028;Appartementen;Bouwen appartementencomplex met 220 huurappartementen / kantoren aan de Jan Luykenlaan. Project Dichterskwartier II.;;Wonen, Bedrijven en logistiek;8-3-2022;9-11-2023;9-11-2023;Dichterskwartier II;;;;1-11-2021;29-12-2023;Uitvoering;10.000.000 - 49.999.999;25.000.000;LED;Nee;;;Jan Luykenlaan 84;;3842 LP;Stadsdennen;Harderwijk;Gelderland;Nederland;;;5;;20103;;0243019900035724;0243109900035722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;kantoren;Nieuwbouw;;;;
528289;Woningen;Bouwen 82 woningen waaronder 44 koopwoningen (2 twee-onder-een-kapwoningen / 31 eengezinswoningen / 11 koopappartementen) / 38 huurappartementen aan de Verreweg e.o. in het plan 'Wilgenrijk', Parksingel deelgebied 21. Acquisitie n.a.v. deze publicatie wordt bij de projectontwikkelaar en aannemer niet op prijs gesteld.;;Wonen;5-8-2019;10-11-2023;10-11-2023;Wilgenrijk;;;;1-6-2022;3-11-2023;Opgeleverd;10.000.000 - 49.999.999;11.000.000;Warmtepomp, Zonnepanelen;Nee;;;Verreweg 196;;3147 PL;;Maassluis;Zuid-Holland;Nederland;;;3;4;10250;;0556010000019784;0556100000017087;1095;Thunnissen Ontwikkeling B.V;www.thunnissen.nl;www.linkedin.com/company/thunnissen;twitter.com/thunnissen_bouw;34053175;000019336306;088-9898303;;ontwikkeling@thunnissen.nl;Projectontwikkelaar;Wipperplein;10;;2103 LR;Heemstede;Postbus;71;;2100 AB;Heemstede;Drongelen;van;Roel;R.;Project Manager;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
528289;Woningen;Bouwen 82 woningen waaronder 44 koopwoningen (2 twee-onder-een-kapwoningen / 31 eengezinswoningen / 11 koopappartementen) / 38 huurappartementen aan de Verreweg e.o. in het plan 'Wilgenrijk', Parksingel deelgebied 21. Acquisitie n.a.v. deze publicatie wordt bij de projectontwikkelaar en aannemer niet op prijs gesteld.;;Wonen;5-8-2019;10-11-2023;10-11-2023;Wilgenrijk;;;;1-6-2022;3-11-2023;Opgeleverd;10.000.000 - 49.999.999;11.000.000;Warmtepomp, Zonnepanelen;Nee;;;Verreweg 196;;3147 PL;;Maassluis;Zuid-Holland;Nederland;;;3;4;10250;;0556010000019784;0556100000017087;156841;Bureau 070;www.bureau070.nl;geen linkedin;geen twitter;54081068;000023902116;070-2190190;;info@bureau070.nl  ;Architect;Burgemeester van Karnebeeklaan;6;;2585 BB;'s-Gravenhage;;;;;;Bosch;van den;Dennis;D.;Architect;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
528289;Woningen;Bouwen 82 woningen waaronder 44 koopwoningen (2 twee-onder-een-kapwoningen / 31 eengezinswoningen / 11 koopappartementen) / 38 huurappartementen aan de Verreweg e.o. in het plan 'Wilgenrijk', Parksingel deelgebied 21. Acquisitie n.a.v. deze publicatie wordt bij de projectontwikkelaar en aannemer niet op prijs gesteld.;;Wonen;5-8-2019;10-11-2023;10-11-2023;Wilgenrijk;;;;1-6-2022;3-11-2023;Opgeleverd;10.000.000 - 49.999.999;11.000.000;Warmtepomp, Zonnepanelen;Nee;;;Verreweg 196;;3147 PL;;Maassluis;Zuid-Holland;Nederland;;;3;4;10250;;0556010000019784;0556100000017087;1376;Berkhout Tros Bouwadviseurs BV;www.berkhouttros.nl;;;37072167;000007022743;072-5270090;;alkmaar@berkhouttros.nl;Constructeur;Scheldestraat;32;;1823 WB;ALKMAAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
